date,product_id,product_name,qty_sold,is_weekend,is_holiday,holiday_window,rainfall_mm
2024-07-03,P002,Strawberry Cake (loyang),15,0,0,---,0.5
2024-07-03,P003,Jus Stroberi Segar (cup),74,0,0,---,0.5
2024-07-04,P001,Selai Stroberi (250g),32,0,0,---,14.0
2024-07-04,P002,Strawberry Cake (loyang),15,0,0,---,14.0
2024-07-04,P003,Jus Stroberi Segar (cup),72,0,0,---,14.0
2024-07-05,P001,Selai Stroberi (250g),42,0,0,---,4.8
2024-07-05,P002,Strawberry Cake (loyang),16,0,0,---,4.8
2024-07-05,P003,Jus Stroberi Segar (cup),75,0,0,---,4.8
2024-07-06,P001,Selai Stroberi (250g),122,1,0,H-1,5.0
2024-07-06,P002,Strawberry Cake (loyang),42,1,0,H-1,5.0
2024-07-06,P003,Jus Stroberi Segar (cup),246,1,0,H-1,5.0
2024-07-07,P001,Selai Stroberi (250g),161,1,1,H,0.6
2024-07-07,P002,Strawberry Cake (loyang),64,1,1,H,0.6
2024-07-07,P003,Jus Stroberi Segar (cup),311,1,1,H,0.6
2024-07-08,P001,Selai Stroberi (250g),80,0,0,H+1,2.6
2024-07-08,P002,Strawberry Cake (loyang),33,0,0,H+1,2.6
2024-07-08,P003,Jus Stroberi Segar (cup),170,0,0,H+1,2.6
2024-07-09,P001,Selai Stroberi (250g),57,0,0,H+2,0.6
2024-07-09,P002,Strawberry Cake (loyang),23,0,0,H+2,0.6
2024-07-09,P003,Jus Stroberi Segar (cup),120,0,0,H+2,0.6
2024-07-10,P001,Selai Stroberi (250g),41,0,0,---,0.4
2024-07-10,P002,Strawberry Cake (loyang),14,0,0,---,0.4
2024-07-10,P003,Jus Stroberi Segar (cup),79,0,0,---,0.4
2024-07-11,P001,Selai Stroberi (250g),34,0,0,---,0.0
2024-07-11,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-07-11,P003,Jus Stroberi Segar (cup),84,0,0,---,0.0
2024-07-12,P001,Selai Stroberi (250g),43,0,0,---,0.1
2024-07-12,P002,Strawberry Cake (loyang),14,0,0,---,0.1
2024-07-12,P003,Jus Stroberi Segar (cup),96,0,0,---,0.1
2024-07-13,P001,Selai Stroberi (250g),73,1,0,---,0.0
2024-07-13,P002,Strawberry Cake (loyang),26,1,0,---,0.0
2024-07-13,P003,Jus Stroberi Segar (cup),142,1,0,---,0.0
2024-07-14,P001,Selai Stroberi (250g),54,1,0,---,0.0
2024-07-14,P002,Strawberry Cake (loyang),21,1,0,---,0.0
2024-07-14,P003,Jus Stroberi Segar (cup),116,1,0,---,0.0
2024-07-15,P001,Selai Stroberi (250g),45,0,0,---,0.0
2024-07-15,P002,Strawberry Cake (loyang),14,0,0,---,0.0
2024-07-15,P003,Jus Stroberi Segar (cup),85,0,0,---,0.0
2024-07-16,P001,Selai Stroberi (250g),38,0,0,---,0.0
2024-07-16,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-07-16,P003,Jus Stroberi Segar (cup),79,0,0,---,0.0
2024-07-17,P001,Selai Stroberi (250g),43,0,0,---,1.3
2024-07-17,P002,Strawberry Cake (loyang),14,0,0,---,1.3
2024-07-17,P003,Jus Stroberi Segar (cup),67,0,0,---,1.3
2024-07-18,P001,Selai Stroberi (250g),34,0,0,---,0.8
2024-07-18,P002,Strawberry Cake (loyang),14,0,0,---,0.8
2024-07-18,P003,Jus Stroberi Segar (cup),70,0,0,---,0.8
2024-07-19,P001,Selai Stroberi (250g),46,0,0,---,1.3
2024-07-19,P002,Strawberry Cake (loyang),16,0,0,---,1.3
2024-07-19,P003,Jus Stroberi Segar (cup),107,0,0,---,1.3
2024-07-20,P001,Selai Stroberi (250g),65,1,0,---,0.0
2024-07-20,P002,Strawberry Cake (loyang),27,1,0,---,0.0
2024-07-20,P003,Jus Stroberi Segar (cup),135,1,0,---,0.0
2024-07-21,P001,Selai Stroberi (250g),58,1,0,---,0.0
2024-07-21,P002,Strawberry Cake (loyang),23,1,0,---,0.0
2024-07-21,P003,Jus Stroberi Segar (cup),101,1,0,---,0.0
2024-07-22,P001,Selai Stroberi (250g),41,0,0,---,0.0
2024-07-22,P002,Strawberry Cake (loyang),18,0,0,---,0.0
2024-07-22,P003,Jus Stroberi Segar (cup),76,0,0,---,0.0
2024-07-23,P001,Selai Stroberi (250g),41,0,0,---,0.0
2024-07-23,P002,Strawberry Cake (loyang),17,0,0,---,0.0
2024-07-23,P003,Jus Stroberi Segar (cup),79,0,0,---,0.0
2024-07-24,P001,Selai Stroberi (250g),38,0,0,---,0.7
2024-07-24,P002,Strawberry Cake (loyang),12,0,0,---,0.7
2024-07-24,P003,Jus Stroberi Segar (cup),85,0,0,---,0.7
2024-07-25,P001,Selai Stroberi (250g),40,0,0,---,3.1
2024-07-25,P002,Strawberry Cake (loyang),13,0,0,---,3.1
2024-07-25,P003,Jus Stroberi Segar (cup),81,0,0,---,3.1
2024-07-26,P001,Selai Stroberi (250g),42,0,0,---,0.0
2024-07-26,P002,Strawberry Cake (loyang),16,0,0,---,0.0
2024-07-26,P003,Jus Stroberi Segar (cup),93,0,0,---,0.0
2024-07-27,P001,Selai Stroberi (250g),67,1,0,---,0.0
2024-07-27,P002,Strawberry Cake (loyang),29,1,0,---,0.0
2024-07-27,P003,Jus Stroberi Segar (cup),133,1,0,---,0.0
2024-07-28,P001,Selai Stroberi (250g),57,1,0,---,0.3
2024-07-28,P002,Strawberry Cake (loyang),25,1,0,---,0.3
2024-07-28,P003,Jus Stroberi Segar (cup),129,1,0,---,0.3
2024-07-29,P001,Selai Stroberi (250g),40,0,0,---,0.2
2024-07-29,P002,Strawberry Cake (loyang),14,0,0,---,0.2
2024-07-29,P003,Jus Stroberi Segar (cup),76,0,0,---,0.2
2024-07-30,P001,Selai Stroberi (250g),40,0,0,---,0.0
2024-07-30,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-07-30,P003,Jus Stroberi Segar (cup),79,0,0,---,0.0
2024-07-31,P001,Selai Stroberi (250g),40,0,0,---,0.0
2024-07-31,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-07-31,P003,Jus Stroberi Segar (cup),68,0,0,---,0.0
2024-08-01,P001,Selai Stroberi (250g),38,0,0,---,1.4
2024-08-01,P002,Strawberry Cake (loyang),16,0,0,---,1.4
2024-08-01,P003,Jus Stroberi Segar (cup),69,0,0,---,1.4
2024-08-02,P001,Selai Stroberi (250g),43,0,0,---,5.6
2024-08-02,P002,Strawberry Cake (loyang),15,0,0,---,5.6
2024-08-02,P003,Jus Stroberi Segar (cup),89,0,0,---,5.6
2024-08-03,P001,Selai Stroberi (250g),70,1,0,---,1.5
2024-08-03,P002,Strawberry Cake (loyang),29,1,0,---,1.5
2024-08-03,P003,Jus Stroberi Segar (cup),148,1,0,---,1.5
2024-08-04,P001,Selai Stroberi (250g),55,1,0,---,0.7
2024-08-04,P002,Strawberry Cake (loyang),24,1,0,---,0.7
2024-08-04,P003,Jus Stroberi Segar (cup),114,1,0,---,0.7
2024-08-05,P001,Selai Stroberi (250g),38,0,0,---,0.0
2024-08-05,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-08-05,P003,Jus Stroberi Segar (cup),76,0,0,---,0.0
2024-08-06,P001,Selai Stroberi (250g),44,0,0,---,0.0
2024-08-06,P002,Strawberry Cake (loyang),14,0,0,---,0.0
2024-08-06,P003,Jus Stroberi Segar (cup),75,0,0,---,0.0
2024-08-07,P001,Selai Stroberi (250g),37,0,0,---,0.0
2024-08-07,P002,Strawberry Cake (loyang),14,0,0,---,0.0
2024-08-07,P003,Jus Stroberi Segar (cup),89,0,0,---,0.0
2024-08-08,P001,Selai Stroberi (250g),43,0,0,---,3.8
2024-08-08,P002,Strawberry Cake (loyang),18,0,0,---,3.8
2024-08-08,P003,Jus Stroberi Segar (cup),98,0,0,---,3.8
2024-08-09,P001,Selai Stroberi (250g),40,0,0,---,0.3
2024-08-09,P002,Strawberry Cake (loyang),17,0,0,---,0.3
2024-08-09,P003,Jus Stroberi Segar (cup),79,0,0,---,0.3
2024-08-10,P001,Selai Stroberi (250g),69,1,0,---,0.8
2024-08-10,P002,Strawberry Cake (loyang),26,1,0,---,0.8
2024-08-10,P003,Jus Stroberi Segar (cup),136,1,0,---,0.8
2024-08-11,P001,Selai Stroberi (250g),56,1,0,---,2.0
2024-08-11,P002,Strawberry Cake (loyang),22,1,0,---,2.0
2024-08-11,P003,Jus Stroberi Segar (cup),110,1,0,---,2.0
2024-08-12,P001,Selai Stroberi (250g),43,0,0,---,1.6
2024-08-12,P002,Strawberry Cake (loyang),14,0,0,---,1.6
2024-08-12,P003,Jus Stroberi Segar (cup),102,0,0,---,1.6
2024-08-13,P001,Selai Stroberi (250g),38,0,0,---,0.0
2024-08-13,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-08-13,P003,Jus Stroberi Segar (cup),70,0,0,---,0.0
2024-08-14,P001,Selai Stroberi (250g),47,0,0,---,0.0
2024-08-14,P002,Strawberry Cake (loyang),17,0,0,---,0.0
2024-08-14,P003,Jus Stroberi Segar (cup),82,0,0,---,0.0
2024-08-15,P001,Selai Stroberi (250g),35,0,0,---,0.1
2024-08-15,P002,Strawberry Cake (loyang),15,0,0,---,0.1
2024-08-15,P003,Jus Stroberi Segar (cup),71,0,0,---,0.1
2024-08-16,P001,Selai Stroberi (250g),98,0,0,H-1,0.0
2024-08-16,P002,Strawberry Cake (loyang),36,0,0,H-1,0.0
2024-08-16,P003,Jus Stroberi Segar (cup),185,0,0,H-1,0.0
2024-08-17,P001,Selai Stroberi (250g),162,1,1,H,0.0
2024-08-17,P002,Strawberry Cake (loyang),63,1,1,H,0.0
2024-08-17,P003,Jus Stroberi Segar (cup),350,1,1,H,0.0
2024-08-18,P001,Selai Stroberi (250g),105,1,0,H+1,0.1
2024-08-18,P002,Strawberry Cake (loyang),39,1,0,H+1,0.1
2024-08-18,P003,Jus Stroberi Segar (cup),187,1,0,H+1,0.1
2024-08-19,P001,Selai Stroberi (250g),61,0,0,H+2,0.0
2024-08-19,P002,Strawberry Cake (loyang),24,0,0,H+2,0.0
2024-08-19,P003,Jus Stroberi Segar (cup),107,0,0,H+2,0.0
2024-08-20,P001,Selai Stroberi (250g),40,0,0,---,0.0
2024-08-20,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-08-20,P003,Jus Stroberi Segar (cup),78,0,0,---,0.0
2024-08-21,P001,Selai Stroberi (250g),33,0,0,---,0.0
2024-08-21,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-08-21,P003,Jus Stroberi Segar (cup),77,0,0,---,0.0
2024-08-22,P001,Selai Stroberi (250g),39,0,0,---,2.9
2024-08-22,P002,Strawberry Cake (loyang),14,0,0,---,2.9
2024-08-22,P003,Jus Stroberi Segar (cup),76,0,0,---,2.9
2024-08-23,P001,Selai Stroberi (250g),44,0,0,---,2.2
2024-08-23,P002,Strawberry Cake (loyang),17,0,0,---,2.2
2024-08-23,P003,Jus Stroberi Segar (cup),86,0,0,---,2.2
2024-08-24,P001,Selai Stroberi (250g),70,1,0,---,0.0
2024-08-24,P002,Strawberry Cake (loyang),27,1,0,---,0.0
2024-08-24,P003,Jus Stroberi Segar (cup),129,1,0,---,0.0
2024-08-25,P001,Selai Stroberi (250g),62,1,0,---,0.0
2024-08-25,P002,Strawberry Cake (loyang),22,1,0,---,0.0
2024-08-25,P003,Jus Stroberi Segar (cup),120,1,0,---,0.0
2024-08-26,P001,Selai Stroberi (250g),44,0,0,---,0.1
2024-08-26,P002,Strawberry Cake (loyang),12,0,0,---,0.1
2024-08-26,P003,Jus Stroberi Segar (cup),64,0,0,---,0.1
2024-08-27,P001,Selai Stroberi (250g),41,0,0,---,0.0
2024-08-27,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-08-27,P003,Jus Stroberi Segar (cup),81,0,0,---,0.0
2024-08-28,P001,Selai Stroberi (250g),38,0,0,---,0.0
2024-08-28,P002,Strawberry Cake (loyang),16,0,0,---,0.0
2024-08-28,P003,Jus Stroberi Segar (cup),87,0,0,---,0.0
2024-08-29,P001,Selai Stroberi (250g),42,0,0,---,3.4
2024-08-29,P002,Strawberry Cake (loyang),15,0,0,---,3.4
2024-08-29,P003,Jus Stroberi Segar (cup),63,0,0,---,3.4
2024-08-30,P001,Selai Stroberi (250g),47,0,0,---,0.1
2024-08-30,P002,Strawberry Cake (loyang),18,0,0,---,0.1
2024-08-30,P003,Jus Stroberi Segar (cup),93,0,0,---,0.1
2024-08-31,P001,Selai Stroberi (250g),68,1,0,---,0.2
2024-08-31,P002,Strawberry Cake (loyang),28,1,0,---,0.2
2024-08-31,P003,Jus Stroberi Segar (cup),151,1,0,---,0.2
2024-09-01,P001,Selai Stroberi (250g),66,1,0,---,0.8
2024-09-01,P002,Strawberry Cake (loyang),21,1,0,---,0.8
2024-09-01,P003,Jus Stroberi Segar (cup),118,1,0,---,0.8
2024-09-02,P001,Selai Stroberi (250g),43,0,0,---,1.8
2024-09-02,P002,Strawberry Cake (loyang),15,0,0,---,1.8
2024-09-02,P003,Jus Stroberi Segar (cup),71,0,0,---,1.8
2024-09-03,P001,Selai Stroberi (250g),42,0,0,---,0.0
2024-09-03,P002,Strawberry Cake (loyang),16,0,0,---,0.0
2024-09-03,P003,Jus Stroberi Segar (cup),81,0,0,---,0.0
2024-09-04,P001,Selai Stroberi (250g),41,0,0,---,0.0
2024-09-04,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-09-04,P003,Jus Stroberi Segar (cup),92,0,0,---,0.0
2024-09-05,P001,Selai Stroberi (250g),36,0,0,---,4.1
2024-09-05,P002,Strawberry Cake (loyang),14,0,0,---,4.1
2024-09-05,P003,Jus Stroberi Segar (cup),80,0,0,---,4.1
2024-09-06,P001,Selai Stroberi (250g),48,0,0,---,0.0
2024-09-06,P002,Strawberry Cake (loyang),14,0,0,---,0.0
2024-09-06,P003,Jus Stroberi Segar (cup),78,0,0,---,0.0
2024-09-07,P001,Selai Stroberi (250g),64,1,0,---,0.0
2024-09-07,P002,Strawberry Cake (loyang),27,1,0,---,0.0
2024-09-07,P003,Jus Stroberi Segar (cup),135,1,0,---,0.0
2024-09-08,P001,Selai Stroberi (250g),58,1,0,---,3.9
2024-09-08,P002,Strawberry Cake (loyang),23,1,0,---,3.9
2024-09-08,P003,Jus Stroberi Segar (cup),115,1,0,---,3.9
2024-09-09,P001,Selai Stroberi (250g),35,0,0,---,11.6
2024-09-09,P002,Strawberry Cake (loyang),12,0,0,---,11.6
2024-09-09,P003,Jus Stroberi Segar (cup),73,0,0,---,11.6
2024-09-10,P001,Selai Stroberi (250g),28,0,0,---,44.8
2024-09-10,P002,Strawberry Cake (loyang),9,0,0,---,44.8
2024-09-10,P003,Jus Stroberi Segar (cup),51,0,0,---,44.8
2024-09-11,P001,Selai Stroberi (250g),44,0,0,---,9.1
2024-09-11,P002,Strawberry Cake (loyang),16,0,0,---,9.1
2024-09-11,P003,Jus Stroberi Segar (cup),69,0,0,---,9.1
2024-09-12,P001,Selai Stroberi (250g),43,0,0,---,2.1
2024-09-12,P002,Strawberry Cake (loyang),13,0,0,---,2.1
2024-09-12,P003,Jus Stroberi Segar (cup),91,0,0,---,2.1
2024-09-13,P001,Selai Stroberi (250g),48,0,0,---,0.0
2024-09-13,P002,Strawberry Cake (loyang),17,0,0,---,0.0
2024-09-13,P003,Jus Stroberi Segar (cup),89,0,0,---,0.0
2024-09-14,P001,Selai Stroberi (250g),71,1,0,---,0.0
2024-09-14,P002,Strawberry Cake (loyang),28,1,0,---,0.0
2024-09-14,P003,Jus Stroberi Segar (cup),141,1,0,---,0.0
2024-09-15,P001,Selai Stroberi (250g),109,1,0,H-1,0.5
2024-09-15,P002,Strawberry Cake (loyang),42,1,0,H-1,0.5
2024-09-15,P003,Jus Stroberi Segar (cup),212,1,0,H-1,0.5
2024-09-16,P001,Selai Stroberi (250g),138,0,1,H,0.3
2024-09-16,P002,Strawberry Cake (loyang),51,0,1,H,0.3
2024-09-16,P003,Jus Stroberi Segar (cup),271,0,1,H,0.3
2024-09-17,P001,Selai Stroberi (250g),73,0,0,H+1,0.0
2024-09-17,P002,Strawberry Cake (loyang),31,0,0,H+1,0.0
2024-09-17,P003,Jus Stroberi Segar (cup),174,0,0,H+1,0.0
2024-09-18,P001,Selai Stroberi (250g),66,0,0,H+2,0.0
2024-09-18,P002,Strawberry Cake (loyang),20,0,0,H+2,0.0
2024-09-18,P003,Jus Stroberi Segar (cup),126,0,0,H+2,0.0
2024-09-19,P001,Selai Stroberi (250g),46,0,0,---,0.0
2024-09-19,P002,Strawberry Cake (loyang),14,0,0,---,0.0
2024-09-19,P003,Jus Stroberi Segar (cup),81,0,0,---,0.0
2024-09-20,P001,Selai Stroberi (250g),36,0,0,---,0.0
2024-09-20,P002,Strawberry Cake (loyang),17,0,0,---,0.0
2024-09-20,P003,Jus Stroberi Segar (cup),79,0,0,---,0.0
2024-09-21,P001,Selai Stroberi (250g),73,1,0,---,0.3
2024-09-21,P002,Strawberry Cake (loyang),25,1,0,---,0.3
2024-09-21,P003,Jus Stroberi Segar (cup),148,1,0,---,0.3
2024-09-22,P001,Selai Stroberi (250g),64,1,0,---,3.4
2024-09-22,P002,Strawberry Cake (loyang),21,1,0,---,3.4
2024-09-22,P003,Jus Stroberi Segar (cup),111,1,0,---,3.4
2024-09-23,P001,Selai Stroberi (250g),31,0,0,---,3.8
2024-09-23,P002,Strawberry Cake (loyang),15,0,0,---,3.8
2024-09-23,P003,Jus Stroberi Segar (cup),75,0,0,---,3.8
2024-09-24,P001,Selai Stroberi (250g),34,0,0,---,7.6
2024-09-24,P002,Strawberry Cake (loyang),16,0,0,---,7.6
2024-09-24,P003,Jus Stroberi Segar (cup),76,0,0,---,7.6
2024-09-25,P001,Selai Stroberi (250g),30,0,0,---,11.3
2024-09-25,P002,Strawberry Cake (loyang),12,0,0,---,11.3
2024-09-25,P003,Jus Stroberi Segar (cup),77,0,0,---,11.3
2024-09-26,P001,Selai Stroberi (250g),42,0,0,---,2.1
2024-09-26,P002,Strawberry Cake (loyang),15,0,0,---,2.1
2024-09-26,P003,Jus Stroberi Segar (cup),85,0,0,---,2.1
2024-09-27,P001,Selai Stroberi (250g),39,0,0,---,2.4
2024-09-27,P002,Strawberry Cake (loyang),17,0,0,---,2.4
2024-09-27,P003,Jus Stroberi Segar (cup),89,0,0,---,2.4
2024-09-28,P001,Selai Stroberi (250g),70,1,0,---,7.1
2024-09-28,P002,Strawberry Cake (loyang),28,1,0,---,7.1
2024-09-28,P003,Jus Stroberi Segar (cup),138,1,0,---,7.1
2024-09-29,P001,Selai Stroberi (250g),62,1,0,---,3.4
2024-09-29,P002,Strawberry Cake (loyang),23,1,0,---,3.4
2024-09-29,P003,Jus Stroberi Segar (cup),97,1,0,---,3.4
2024-09-30,P001,Selai Stroberi (250g),45,0,0,---,1.1
2024-09-30,P002,Strawberry Cake (loyang),10,0,0,---,1.1
2024-09-30,P003,Jus Stroberi Segar (cup),75,0,0,---,1.1
2024-10-01,P001,Selai Stroberi (250g),44,0,0,---,8.1
2024-10-01,P002,Strawberry Cake (loyang),15,0,0,---,8.1
2024-10-01,P003,Jus Stroberi Segar (cup),68,0,0,---,8.1
2024-10-02,P001,Selai Stroberi (250g),36,0,0,---,4.1
2024-10-02,P002,Strawberry Cake (loyang),17,0,0,---,4.1
2024-10-02,P003,Jus Stroberi Segar (cup),65,0,0,---,4.1
2024-10-03,P001,Selai Stroberi (250g),45,0,0,---,7.0
2024-10-03,P002,Strawberry Cake (loyang),15,0,0,---,7.0
2024-10-03,P003,Jus Stroberi Segar (cup),70,0,0,---,7.0
2024-10-04,P001,Selai Stroberi (250g),42,0,0,---,2.5
2024-10-04,P002,Strawberry Cake (loyang),15,0,0,---,2.5
2024-10-04,P003,Jus Stroberi Segar (cup),95,0,0,---,2.5
2024-10-05,P001,Selai Stroberi (250g),75,1,0,---,2.7
2024-10-05,P002,Strawberry Cake (loyang),24,1,0,---,2.7
2024-10-05,P003,Jus Stroberi Segar (cup),141,1,0,---,2.7
2024-10-06,P001,Selai Stroberi (250g),57,1,0,---,3.8
2024-10-06,P002,Strawberry Cake (loyang),24,1,0,---,3.8
2024-10-06,P003,Jus Stroberi Segar (cup),109,1,0,---,3.8
2024-10-07,P001,Selai Stroberi (250g),46,0,0,---,0.0
2024-10-07,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-10-07,P003,Jus Stroberi Segar (cup),71,0,0,---,0.0
2024-10-08,P001,Selai Stroberi (250g),37,0,0,---,1.4
2024-10-08,P002,Strawberry Cake (loyang),14,0,0,---,1.4
2024-10-08,P003,Jus Stroberi Segar (cup),70,0,0,---,1.4
2024-10-09,P001,Selai Stroberi (250g),40,0,0,---,5.3
2024-10-09,P002,Strawberry Cake (loyang),13,0,0,---,5.3
2024-10-09,P003,Jus Stroberi Segar (cup),63,0,0,---,5.3
2024-10-10,P001,Selai Stroberi (250g),38,0,0,---,3.7
2024-10-10,P002,Strawberry Cake (loyang),12,0,0,---,3.7
2024-10-10,P003,Jus Stroberi Segar (cup),74,0,0,---,3.7
2024-10-11,P001,Selai Stroberi (250g),40,0,0,---,2.8
2024-10-11,P002,Strawberry Cake (loyang),15,0,0,---,2.8
2024-10-11,P003,Jus Stroberi Segar (cup),104,0,0,---,2.8
2024-10-12,P001,Selai Stroberi (250g),72,1,0,---,3.9
2024-10-12,P002,Strawberry Cake (loyang),27,1,0,---,3.9
2024-10-12,P003,Jus Stroberi Segar (cup),130,1,0,---,3.9
2024-10-13,P001,Selai Stroberi (250g),57,1,0,---,0.1
2024-10-13,P002,Strawberry Cake (loyang),23,1,0,---,0.1
2024-10-13,P003,Jus Stroberi Segar (cup),112,1,0,---,0.1
2024-10-14,P001,Selai Stroberi (250g),44,0,0,---,4.5
2024-10-14,P002,Strawberry Cake (loyang),13,0,0,---,4.5
2024-10-14,P003,Jus Stroberi Segar (cup),78,0,0,---,4.5
2024-10-15,P001,Selai Stroberi (250g),38,0,0,---,5.4
2024-10-15,P002,Strawberry Cake (loyang),15,0,0,---,5.4
2024-10-15,P003,Jus Stroberi Segar (cup),75,0,0,---,5.4
2024-10-16,P001,Selai Stroberi (250g),39,0,0,---,0.0
2024-10-16,P002,Strawberry Cake (loyang),15,0,0,---,0.0
2024-10-16,P003,Jus Stroberi Segar (cup),74,0,0,---,0.0
2024-10-17,P001,Selai Stroberi (250g),42,0,0,---,0.1
2024-10-17,P002,Strawberry Cake (loyang),15,0,0,---,0.1
2024-10-17,P003,Jus Stroberi Segar (cup),79,0,0,---,0.1
2024-10-18,P001,Selai Stroberi (250g),42,0,0,---,0.0
2024-10-18,P002,Strawberry Cake (loyang),18,0,0,---,0.0
2024-10-18,P003,Jus Stroberi Segar (cup),86,0,0,---,0.0
2024-10-19,P001,Selai Stroberi (250g),71,1,0,---,0.0
2024-10-19,P002,Strawberry Cake (loyang),27,1,0,---,0.0
2024-10-19,P003,Jus Stroberi Segar (cup),158,1,0,---,0.0
2024-10-20,P001,Selai Stroberi (250g),55,1,0,---,0.2
2024-10-20,P002,Strawberry Cake (loyang),24,1,0,---,0.2
2024-10-20,P003,Jus Stroberi Segar (cup),105,1,0,---,0.2
2024-10-21,P001,Selai Stroberi (250g),41,0,0,---,1.5
2024-10-21,P002,Strawberry Cake (loyang),17,0,0,---,1.5
2024-10-21,P003,Jus Stroberi Segar (cup),84,0,0,---,1.5
2024-10-22,P001,Selai Stroberi (250g),35,0,0,---,10.7
2024-10-22,P002,Strawberry Cake (loyang),12,0,0,---,10.7
2024-10-22,P003,Jus Stroberi Segar (cup),68,0,0,---,10.7
2024-10-23,P001,Selai Stroberi (250g),39,0,0,---,2.1
2024-10-23,P002,Strawberry Cake (loyang),14,0,0,---,2.1
2024-10-23,P003,Jus Stroberi Segar (cup),78,0,0,---,2.1
2024-10-24,P001,Selai Stroberi (250g),41,0,0,---,1.8
2024-10-24,P002,Strawberry Cake (loyang),14,0,0,---,1.8
2024-10-24,P003,Jus Stroberi Segar (cup),74,0,0,---,1.8
2024-10-25,P001,Selai Stroberi (250g),39,0,0,---,0.1
2024-10-25,P002,Strawberry Cake (loyang),17,0,0,---,0.1
2024-10-25,P003,Jus Stroberi Segar (cup),92,0,0,---,0.1
2024-10-26,P001,Selai Stroberi (250g),73,1,0,---,0.0
2024-10-26,P002,Strawberry Cake (loyang),28,1,0,---,0.0
2024-10-26,P003,Jus Stroberi Segar (cup),145,1,0,---,0.0
2024-10-27,P001,Selai Stroberi (250g),56,1,0,---,10.3
2024-10-27,P002,Strawberry Cake (loyang),21,1,0,---,10.3
2024-10-27,P003,Jus Stroberi Segar (cup),107,1,0,---,10.3
2024-10-28,P001,Selai Stroberi (250g),38,0,0,---,2.7
2024-10-28,P002,Strawberry Cake (loyang),18,0,0,---,2.7
2024-10-28,P003,Jus Stroberi Segar (cup),76,0,0,---,2.7
2024-10-29,P001,Selai Stroberi (250g),37,0,0,---,0.3
2024-10-29,P002,Strawberry Cake (loyang),16,0,0,---,0.3
2024-10-29,P003,Jus Stroberi Segar (cup),82,0,0,---,0.3
2024-10-30,P001,Selai Stroberi (250g),34,0,0,---,1.5
2024-10-30,P002,Strawberry Cake (loyang),17,0,0,---,1.5
2024-10-30,P003,Jus Stroberi Segar (cup),79,0,0,---,1.5
2024-10-31,P001,Selai Stroberi (250g),36,0,0,---,4.1
2024-10-31,P002,Strawberry Cake (loyang),17,0,0,---,4.1
2024-10-31,P003,Jus Stroberi Segar (cup),85,0,0,---,4.1
2024-11-01,P001,Selai Stroberi (250g),39,0,0,---,3.1
2024-11-01,P002,Strawberry Cake (loyang),19,0,0,---,3.1
2024-11-01,P003,Jus Stroberi Segar (cup),93,0,0,---,3.1
2024-11-02,P001,Selai Stroberi (250g),66,1,0,---,13.7
2024-11-02,P002,Strawberry Cake (loyang),27,1,0,---,13.7
2024-11-02,P003,Jus Stroberi Segar (cup),133,1,0,---,13.7
2024-11-03,P001,Selai Stroberi (250g),46,1,0,---,23.1
2024-11-03,P002,Strawberry Cake (loyang),16,1,0,---,23.1
2024-11-03,P003,Jus Stroberi Segar (cup),97,1,0,---,23.1
2024-11-04,P001,Selai Stroberi (250g),42,0,0,---,8.6
2024-11-04,P002,Strawberry Cake (loyang),15,0,0,---,8.6
2024-11-04,P003,Jus Stroberi Segar (cup),74,0,0,---,8.6
2024-11-05,P001,Selai Stroberi (250g),35,0,0,---,11.3
2024-11-05,P002,Strawberry Cake (loyang),13,0,0,---,11.3
2024-11-05,P003,Jus Stroberi Segar (cup),57,0,0,---,11.3
2024-11-06,P001,Selai Stroberi (250g),28,0,0,---,10.3
2024-11-06,P002,Strawberry Cake (loyang),14,0,0,---,10.3
2024-11-06,P003,Jus Stroberi Segar (cup),47,0,0,---,10.3
2024-11-07,P001,Selai Stroberi (250g),41,0,0,---,7.0
2024-11-07,P002,Strawberry Cake (loyang),14,0,0,---,7.0
2024-11-07,P003,Jus Stroberi Segar (cup),90,0,0,---,7.0
2024-11-08,P001,Selai Stroberi (250g),42,0,0,---,2.3
2024-11-08,P002,Strawberry Cake (loyang),17,0,0,---,2.3
2024-11-08,P003,Jus Stroberi Segar (cup),85,0,0,---,2.3
2024-11-09,P001,Selai Stroberi (250g),72,1,0,---,3.7
2024-11-09,P002,Strawberry Cake (loyang),28,1,0,---,3.7
2024-11-09,P003,Jus Stroberi Segar (cup),140,1,0,---,3.7
2024-11-10,P001,Selai Stroberi (250g),64,1,0,---,6.8
2024-11-10,P002,Strawberry Cake (loyang),21,1,0,---,6.8
2024-11-10,P003,Jus Stroberi Segar (cup),122,1,0,---,6.8
2024-11-11,P001,Selai Stroberi (250g),38,0,0,---,12.6
